"","0000012406","0000012411","0000012429","0000012430","0000012501","0000012502","0000012507","0000021202","0000021207","0000023201","0000025112","0000025209","0000034602","0000034603","0000045601","0000045603","0000051701","0000064601","0000064603","0000090702","0000090703","0000090704","0000090706","0000091302","0000091502","0000091702","0000091703","0000091704","0000091717","0000091719","0000094606","0000095601","0000098501","0000098503","0000098507","0000098508","0000098513","0000098514","0000098515","0000098518","0000098519","00000g5605","aa02121030","aa02121038","aa02121104","aa11121084","ab00190001","ab00690002","ab02121102","ab02121112","ab02121114","ab02530703","ab02910701","ab03125001","ab03125002","ab03125003","ab03125004","ab03125005","ab03125006","ab05112120","ab05191001","ab05191002","ab05191003","ab05191004","ab05191010","ab07153001","ab07153002","ab07153003","ab07153004","ab07153005","ab07153006","ab07153007","ab07153008","ab07153009","ab07153048","ab07153049","ab07153051","ab07153052","ab07153053","ab07153054","ab07153055","ab07153056","ab07153057","ab07153096","ab07153097","ab07153098","ab07153099","ab07153101","ab07153103","ab07153104","ab07153106","ab07153149","ab07153152","ab07153154","ab07153201","ab07153251","ab07153252","ab07153253","ab07153255","ab07153258","ab07153259","ab07153263","ab07153265","ab07153268","ab07153270","ab07153272","ab07153275","ab07153299","ab07193001","ab07193002","ab07193003","ab07193010","ab07193013","ab07253151","ab07253153","ab07253256","ab07253258","ab07253260","ab07253261","ab07253264","ab07294010","ab07351001","ab07453002","ab07453003","ab07453004","ab07453005","ab07453006","ab07453007","ab07453008","ab07453009","ab07453010","ab07453011","ab07453012","ab07453013","ab07453014","ab07453015","ab07453016","ab07453017","ab07453018","ab07453098","ab07453099","ab07553101","ab07553102","ab11121081","ab11324150","gx01110102","gx01110103","gx01110105","gx01110106","gx01120303","gx01120403","gx01120410","gx01120419","gx01120420","gx01120421","gx01120422","gx01120423","gx01120424","gx01120425","gx01120426","gx01120429","gx01120430","gx01120431","gx01120432","gx01120701","gx01130301","gx01130302","gx01130401","gx01210502","gx01210701","gx01220202","gx01220204","gx01220205","gx01240504","gx01240507","gx01240508","gx01240509","gx01250104","gx01250106","gx01250107","gx01250203","gx01250207","gx01250209","gx01250302","gx01250501","gx01250504","gx01310604","gx01320601","gx01340601","gx01410602","gx01440601","gx01450501","gx01450602","gx01610602","gx01640601","gx01640603","gx01910302","gx01910303","gx01910304","gx01910701","gx01910704","gx01910707","gx01910711","gx01910714","gx01960701","gx01960702","gx01960703","gx01980409","gx01980410","gx02110101","gx02110104","gx02120101","gx02120305","gx02120402","gx02120412","gx02130402","gx02210503","gx02210504","gx02210505","gx02210507","gx02210508","gx02220201","gx02240503","gx02250103","gx02250105","gx02250108","gx02250202","gx02250210","gx02250301","gx02250505","gx02430602","gx02450604","gx02450605","gx02450608","gx02620602","gx02760102","gx02900101","gx02900104","gx02910715","gx02960717","gx02960725","gx02980407","gx02980412","gx02980414","gx02980415","gx09250402","ty00000001","ty00000002","ty00000003","ty00000004","ty00000005","ty00000006","ty00000008","ty00000009","ty00000010","ty00000011"
"53090209",75.2,85,80,83.4883720930233,84.375,77.7777777777778,90,70,76.5,79.4736842105263,80,77.75,86.2962962962963,79.0476190476191,90,80,80.9090909090909,85.0882352941177,81.6666666666667,72.1052631578947,87,75.6842105263158,94,85.2380952380952,68.3333333333333,70.7692307692308,70,71.9,81.8181818181818,78.7142857142857,92.1428571428571,83.8775510204082,79.4736842105263,80,72.1428571428571,80.1639344262295,74.8780487804878,77,75,79.6296296296296,79.5,90,87,92,89,92,93,90,90,85,90,80,80,89,83,85,86,81,79,85,73,78,69,65,85.030303030303,94,80,89,84,85,91,75,81,76,66.2857142857143,76.0119047619048,85,85,82,83,80,89,95,71.551724137931,68.2857142857143,73.8255813953488,74.3809523809524,95,96,83,65,84.5952380952381,87,83,93,70,60,78.7666666666667,67,67.8021978021978,70,66.5,75.2,59.4193548387097,84,70.52,78.1904761904762,84.9275362318841,69,68,63,83,97,90,93,72.7857142857143,86,75.8311688311688,82.703125,76.3636363636364,92,97,80,80,80,80,80,80,70,80,80,82,84,70,85,80,81,91,90,76.1904761904762,76.5,80,80,94,92,75.8823529411765,54.5,83.7037037037037,85,73.3333333333333,78.75,75,80.7407407407407,76.6666666666667,76.1666666666667,72.5,75,70,91.5,79.4666666666667,78.484375,79.1111111111111,73.3333333333333,77.5,79,80.6666666666667,67.5,66,70.5416666666667,79.0476190476191,73.5593220338983,75.377358490566,74.7368421052632,80,78,78.75,84.5736434108527,75.2631578947368,60,30,77,85,82.2,74.8051948051948,69.6969696969697,80.9523809523809,80,95,75.5,90,73.3333333333333,78.4745762711864,90,70,87.3333333333333,30,60,74,84.2105263157895,91.1666666666667,77.5,65,65.75,53.125,90,67.75,79.5238095238095,71.2328767123288,55,72,84.4444444444444,90,82.6666666666667,73.3333333333333,78.5714285714286,88,70,81.625,93.5,80,82,70,70,90,30,72.5,88.125,63.3333333333333,60,74,90,72.5,83.6363636363636,90,80,85.8,80,72,85,90,78.1818181818182,50,44.2857142857143,90,90,80,83.6036036036036,84.625,80,87.3684210526316,84.4736842105263,82.8260869565217,84.8648648648649,81.3636363636364,82,90
"53090210",75.2,85,80,83.4883720930233,84.375,77.7777777777778,86,70,76.5,79.4736842105263,80,77.75,86.2962962962963,79.0476190476191,90,81.5789473684211,80.9090909090909,85.0882352941177,81.6666666666667,72.1052631578947,87,75.6842105263158,94,85.2380952380952,68.3333333333333,70.7692307692308,70,71.9,81.8181818181818,78.7142857142857,92.1428571428571,90,79.4736842105263,80,72.1428571428571,80,74.8780487804878,77,75,79.6296296296296,79.5,90,87,92,89,92,89,90,90,85,90,80,80,79,73,79,90,85,83,85,70,82,78,86,85.030303030303,93,75,92,87,88,86,86,82,65,66.2857142857143,76.0119047619048,90,89,81,84,74,90,83,71.551724137931,68.2857142857143,73.8255813953488,74.3809523809524,55,89,81,74,84.5952380952381,77,87,93,90,90,78.7666666666667,87,67.8021978021978,90,66.5,75.2,59.4193548387097,87,70.52,78.1904761904762,84.9275362318841,63,61,63,72,80,78,77,72.7857142857143,74,85,78,76.3636363636364,80,81,90,90,90,90,90,80,80,90,90,85,85,80,89,80,78,85,90,76.1904761904762,76.5,80,90,94,92,75.8823529411765,54.5,83.7037037037037,85,73.3333333333333,78.75,75,80.7407407407407,76.6666666666667,76.1666666666667,72.5,75,80,91.5,79.4666666666667,78.484375,79.1111111111111,73.3333333333333,77.5,79,80.6666666666667,67.5,66,70.5416666666667,79.0476190476191,73.5593220338983,80,74.7368421052632,88,78,78.75,84.5736434108527,75.2631578947368,60,30,77,85,82.2,74.8051948051948,69.6969696969697,80.9523809523809,80,95,75.5,90,73.3333333333333,78.4745762711864,90,70,87.3333333333333,30,65.4117647058823,74,84.2105263157895,91.1666666666667,77.5,65,65.75,53.125,90,67.75,79.5238095238095,71.2328767123288,55,72,85,90,82.6666666666667,73.3333333333333,78.5714285714286,88,70,81.625,93.5,80,82,70,70,90,30,72.5,88.125,63.3333333333333,60,74,90,72.5,90,90,80,85.8,80,72,85,90,78.1818181818182,50,44.2857142857143,90,90,80,83.6036036036036,84.625,80,87.3684210526316,84.4736842105263,82.8260869565217,84.8648648648649,81.3636363636364,82,80.7407407407407
"53090211",75.2,85,80,83.4883720930233,84.375,77.7777777777778,86,70,80,79.4736842105263,80,77.75,86.2962962962963,79.0476190476191,90,81.5789473684211,80.9090909090909,85.0882352941177,81.6666666666667,72.1052631578947,87,75.6842105263158,94,85.2380952380952,68.3333333333333,70.7692307692308,70,71.9,81.8181818181818,78.7142857142857,92.1428571428571,83.8775510204082,90,90,72.1428571428571,90,74.8780487804878,77,75,79.6296296296296,79.5,90,87,92,89,92,83,80,90,85,90,80,80,90,77,71,90,82,92,85,85,61,85,83,85.030303030303,87,44,89,78,64,85,65,60,64,66.2857142857143,76.0119047619048,80,78,78,60,74,87,74,71.551724137931,68.2857142857143,73.8255813953488,74.3809523809524,49,83,79,70,84.5952380952381,75,68,93,70,80,78.7666666666667,87,80,74.6373626373626,66.5,90,59.4193548387097,92,70.52,90,84.9275362318841,61,60,60,83,78,82,79,72.7857142857143,37,75.8311688311688,92,76.3636363636364,85,73,80,70,80,80,70,80,90,90,90,90,72,80,80,90,75,91,80,76.1904761904762,76.5,80,90,94,92,75.8823529411765,54.5,83.7037037037037,85,73.3333333333333,78.75,75,80.7407407407407,76.6666666666667,76.1666666666667,72.5,75,60,91.5,79.4666666666667,78.484375,79.1111111111111,73.3333333333333,77.5,79,80.6666666666667,67.5,66,70.5416666666667,79.0476190476191,73.5593220338983,80,74.7368421052632,67.8195488721804,78,78.75,85,75.2631578947368,60,30,77,85,82.2,74.8051948051948,69.6969696969697,80.9523809523809,80,95,75.5,90,73.3333333333333,78.4745762711864,90,70,87.3333333333333,30,65.4117647058823,74,90,91.1666666666667,77.5,65,65.75,53.125,90,67.75,79.5238095238095,90,55,72,84.4444444444444,90,82.6666666666667,73.3333333333333,78.5714285714286,88,70,90,93.5,80,90,70,70,90,30,72.5,88.125,63.3333333333333,60,74,90,72.5,83.6363636363636,90,80,85.8,80,72,85,90,78.1818181818182,50,44.2857142857143,90,90,80,80,84.625,83.448275862069,87.3684210526316,84.4736842105263,82.8260869565217,84.8648648648649,81.3636363636364,82,80.7407407407407
"53090212",75.2,85,80,83.4883720930233,80,77.7777777777778,86,70,76.5,79.4736842105263,80,77.75,86.2962962962963,79.0476190476191,90,80,80.9090909090909,85.0882352941177,81.6666666666667,72.1052631578947,81,75.6842105263158,95,85.2380952380952,68.3333333333333,70.7692307692308,70,71.9,81.8181818181818,78.7142857142857,92.1428571428571,83.8775510204082,79.4736842105263,80,72.1428571428571,80.1639344262295,74.8780487804878,77,75,79.6296296296296,79.5,90,87,92,89,92,95,60,90,85,90,80,80,76,60,78,80,77,81,85,85,81,73,80,85.030303030303,83,71,86,66,79,71,60,76,67,66.2857142857143,76.0119047619048,78,79,75,68,71,76,85,71.551724137931,68.2857142857143,73.8255813953488,74.3809523809524,79,84,77,69,84.5952380952381,65,72,93,80,80,78.7666666666667,76,67.8021978021978,90,66.5,75.2,59.4193548387097,71,70.52,78.1904761904762,84.9275362318841,72,82,61,74,76,73,53,72.7857142857143,60,75.8311688311688,82.703125,76.3636363636364,77,80,80,60,90,80,70,80,90,70,90,75,75,60,76,70,73,83,60,76.1904761904762,76.5,80,80,94,92,75.8823529411765,54.5,83.7037037037037,85,73.3333333333333,78.75,75,80.7407407407407,76.6666666666667,76.1666666666667,72.5,75,74.8587570621469,91.5,70,78.484375,79.1111111111111,73.3333333333333,77.5,79,80.6666666666667,67.5,66,70.5416666666667,79.0476190476191,73.5593220338983,75.377358490566,74.7368421052632,67.8195488721804,78,78.75,83,75.2631578947368,60,30,77,85,82.2,74.8051948051948,69.6969696969697,80.9523809523809,80,95,75.5,90,73.3333333333333,78.4745762711864,90,70,87.3333333333333,30,60,74,84.2105263157895,91.1666666666667,77.5,65,65.75,53.125,90,67.75,79.5238095238095,71.2328767123288,55,72,84.4444444444444,90,82.6666666666667,73.3333333333333,78.5714285714286,88,70,81.625,93.5,80,82,70,70,90,30,72.5,88.125,63.3333333333333,60,74,90,72.5,83.6363636363636,90,80,85.8,80,72,85,90,78.1818181818182,50,44.2857142857143,90,90,80,83.6036036036036,84.625,90,87.3684210526316,84.4736842105263,82.8260869565217,84.8648648648649,81.3636363636364,82,80.7407407407407
"53090213",75.2,85,80,83.4883720930233,84.375,77.7777777777778,86,70,76.5,79.4736842105263,80,77.75,86.2962962962963,79.0476190476191,90,81.5789473684211,80.9090909090909,85.0882352941177,81.6666666666667,72.1052631578947,81,75.6842105263158,93,85.2380952380952,68.3333333333333,70.7692307692308,70,71.9,81.8181818181818,78.7142857142857,92.1428571428571,90,80,80,72.1428571428571,90,74.8780487804878,77,75,79.6296296296296,79.5,90,87,92,89,92,93,90,90,85,90,80,80,89,73,74,87,86,81,85,74,87,80,82,85.030303030303,99,73,87,77,93,86,68,62,69,66.2857142857143,76.0119047619048,76,68,63,62,70,85,89,71.551724137931,68.2857142857143,73.8255813953488,74.3809523809524,82,87,73,63,84.5952380952381,60,79,93,80,70,78.7666666666667,91,67.8021978021978,74.6373626373626,66.5,75.2,59.4193548387097,83,70.52,70,84.9275362318841,60,74,38,83,77,76,75,70,81,88,82.703125,76.3636363636364,79,95,90,90,90,80,70,80,80,70,80,85,83,80,74,70,80,84,80,76.1904761904762,76.5,80,90,94,92,75.8823529411765,54.5,83.7037037037037,85,73.3333333333333,78.75,75,80.7407407407407,76.6666666666667,76.1666666666667,72.5,75,80,91.5,79.4666666666667,78.484375,79.1111111111111,73.3333333333333,77.5,79,80.6666666666667,67.5,66,70.5416666666667,79.0476190476191,73.5593220338983,80,74.7368421052632,67.8195488721804,78,78.75,89,75.2631578947368,60,30,77,85,82.2,74.8051948051948,69.6969696969697,80.9523809523809,80,95,75.5,90,73.3333333333333,78.4745762711864,90,70,87.3333333333333,30,65.4117647058823,74,84.2105263157895,91.1666666666667,77.5,65,65.75,53.125,90,67.75,79.5238095238095,71.2328767123288,55,72,84.4444444444444,90,82.6666666666667,73.3333333333333,78.5714285714286,88,70,81.625,93.5,80,82,70,70,90,30,72.5,88.125,63.3333333333333,60,74,90,72.5,83.6363636363636,90,80,85.8,80,72,85,90,78.1818181818182,50,44.2857142857143,90,90,80,80,84.625,83.448275862069,87.3684210526316,84.4736842105263,82.8260869565217,84.8648648648649,81.3636363636364,82,80.7407407407407
"53090214",75.2,85,80,90,84.375,77.7777777777778,86,70,76.5,79.4736842105263,80,77.75,86.2962962962963,79.0476190476191,90,80,80.9090909090909,85.0882352941177,81.6666666666667,72.1052631578947,79,75.6842105263158,91,85.2380952380952,68.3333333333333,70.7692307692308,70,71.9,81.8181818181818,78.7142857142857,92.1428571428571,83.8775510204082,79.4736842105263,80,72.1428571428571,80.1639344262295,74.8780487804878,77,75,79.6296296296296,79.5,90,87,92,89,92,95,90,90,85,90,80,80,83,79,84,84,82,86,85,77.3753280839895,92,85,82,90,99,79,95,92,89,97,96,95,82,66.2857142857143,76.0119047619048,89,94,85,90,84,91,93,71.551724137931,68.2857142857143,73.8255813953488,74.3809523809524,87,93,88,88,84.5952380952381,98,90,93,80,90,78.7666666666667,78,67.8021978021978,74.6373626373626,66.5,75.2,59.4193548387097,98,70.52,90,84.9275362318841,93,91,91,100,100,88,90,72.7857142857143,92,75.8311688311688,82.703125,76.3636363636364,93,95,80,90,90,90,80,90,80,90,90,67,76,90,84,90,78,92,90,76.1904761904762,76.5,80,80,94,92,75.8823529411765,54.5,83.7037037037037,85,73.3333333333333,78.75,75,80.7407407407407,76.6666666666667,76.1666666666667,72.5,75,74.8587570621469,91.5,79.4666666666667,78.484375,79.1111111111111,80,77.5,79,80.6666666666667,67.5,66,70.5416666666667,79.0476190476191,70,75.377358490566,74.7368421052632,81,78,78.75,84.5736434108527,75.2631578947368,60,30,77,85,82.2,74.8051948051948,69.6969696969697,80.9523809523809,80,95,75.5,90,73.3333333333333,78.4745762711864,90,70,87.3333333333333,30,65.4117647058823,74,84.2105263157895,91.1666666666667,77.5,65,65.75,53.125,90,67.75,79.5238095238095,71.2328767123288,55,72,84.4444444444444,90,82.6666666666667,73.3333333333333,78.5714285714286,88,70,81.625,93.5,80,82,70,70,90,30,72.5,88.125,63.3333333333333,60,74,90,72.5,83.6363636363636,90,80,85.8,80,72,85,90,78.1818181818182,50,44.2857142857143,90,90,80,80,84.625,83.448275862069,87.3684210526316,84.4736842105263,82.8260869565217,84.8648648648649,81.3636363636364,82,90
"53090215",75.2,85,80,83.4883720930233,84.375,77.7777777777778,90,70,70,79.4736842105263,80,77.75,86.2962962962963,79.0476190476191,90,81.5789473684211,80.9090909090909,85.0882352941177,81.6666666666667,72.1052631578947,84,75.6842105263158,91,85.2380952380952,68.3333333333333,70.7692307692308,70,71.9,81.8181818181818,78.7142857142857,92.1428571428571,83.8775510204082,79.4736842105263,80,72.1428571428571,80.1639344262295,74.8780487804878,77,75,79.6296296296296,79.5,90,87,92,89,92,86,80,90,85,90,80,80,87,74,75,84,86,82,85,70,76,80,68,85.030303030303,91,49,87,80,88,76,71,75,72,66.2857142857143,76.0119047619048,67,80,71,66,70,82,82,71.551724137931,68.2857142857143,73.8255813953488,74.3809523809524,78,69,81,70,84.5952380952381,68,68,93,80,80,78.7666666666667,80,67.8021978021978,74.6373626373626,66.5,75.2,59.4193548387097,80,70.52,80,84.9275362318841,71,67,67,80,90,74,63,72.7857142857143,69,75.8311688311688,82.703125,76.3636363636364,71,78,60,80,80,90,80,80,80,90,80,67,79,70,72,80,76,77,80,76.1904761904762,76.5,80,80,94,92,75.8823529411765,54.5,83.7037037037037,85,73.3333333333333,78.75,75,80.7407407407407,76.6666666666667,76.1666666666667,72.5,75,74.8587570621469,91.5,79.4666666666667,78.484375,79.1111111111111,73.3333333333333,77.5,79,80.6666666666667,67.5,66,70.5416666666667,79.0476190476191,73.5593220338983,80,74.7368421052632,67.8195488721804,78,78.75,84.5736434108527,75.2631578947368,60,30,77,85,82.2,74.8051948051948,69.6969696969697,80.9523809523809,80,95,75.5,90,73.3333333333333,80,90,70,87.3333333333333,30,65.4117647058823,74,84.2105263157895,91.1666666666667,77.5,65,65.75,53.125,90,67.75,79.5238095238095,60,55,72,84.4444444444444,90,82.6666666666667,73.3333333333333,78.5714285714286,88,70,81.625,93.5,80,82,70,70,90,30,72.5,88.125,63.3333333333333,60,80,90,72.5,83.6363636363636,90,80,85.8,80,72,85,90,78.1818181818182,50,44.2857142857143,90,90,80,80,84.625,83.448275862069,87.3684210526316,84.4736842105263,82.8260869565217,84.8648648648649,81.3636363636364,82,90
"53090216",75.2,85,80,83.4883720930233,80,77.7777777777778,86,70,76.5,79.4736842105263,80,77.75,86.2962962962963,79.0476190476191,90,80,80.9090909090909,85.0882352941177,81.6666666666667,72.1052631578947,82,75.6842105263158,89,85.2380952380952,68.3333333333333,70.7692307692308,70,71.9,81.8181818181818,78.7142857142857,92.1428571428571,83.8775510204082,79.4736842105263,80,72.1428571428571,80.1639344262295,74.8780487804878,77,70,79.6296296296296,79.5,90,87,92,89,92,85,80,90,85,90,80,80,83,77,77,84,81,78,85,82,85,78,77,85.030303030303,83,61,84,87,87,79,82,88,83,66.2857142857143,76.0119047619048,92,94,87,82,74,79,81,71.551724137931,68.2857142857143,73.8255813953488,74.3809523809524,74,71,80,81,84.5952380952381,76,79,93,80,90,78.7666666666667,68,67.8021978021978,74.6373626373626,66.5,75.2,59.4193548387097,94,70.52,90,84.9275362318841,78,74,60,82,70,84,62,72.7857142857143,89,75.8311688311688,82.703125,76.3636363636364,80,86,80,70,80,80,80,80,80,90,90,69,76,70,76,80,78,88,70,76.1904761904762,76.5,80,80,94,92,75.8823529411765,54.5,83.7037037037037,85,73.3333333333333,78.75,75,80.7407407407407,76.6666666666667,76.1666666666667,72.5,75,74.8587570621469,91.5,79.4666666666667,78.484375,79.1111111111111,80,77.5,79,80.6666666666667,67.5,66,70.5416666666667,79.0476190476191,80,75.377358490566,74.7368421052632,67.8195488721804,78,78.75,84.5736434108527,75.2631578947368,60,30,77,85,82.2,74.8051948051948,69.6969696969697,80.9523809523809,80,95,75.5,90,73.3333333333333,80,90,70,87.3333333333333,30,65.4117647058823,74,84.2105263157895,91.1666666666667,77.5,65,65.75,53.125,90,67.75,79.5238095238095,71.2328767123288,55,72,84.4444444444444,90,82.6666666666667,73.3333333333333,78.5714285714286,88,70,81.625,93.5,80,82,70,70,90,30,72.5,88.125,63.3333333333333,60,74,90,72.5,83.6363636363636,90,80,85.8,80,72,85,90,78.1818181818182,50,44.2857142857143,90,90,80,80,84.625,80,87.3684210526316,84.4736842105263,82.8260869565217,84.8648648648649,81.3636363636364,82,80.7407407407407
"53090217",75.2,85,80,90,84.375,77.7777777777778,86,70,76.5,79.4736842105263,80,77.75,86.2962962962963,79.0476190476191,90,80,80.9090909090909,85.0882352941177,81.6666666666667,72.1052631578947,84,75.6842105263158,91,85.2380952380952,68.3333333333333,70.7692307692308,70,71.9,81.8181818181818,78.7142857142857,92.1428571428571,83.8775510204082,79.4736842105263,80,72.1428571428571,80.1639344262295,74.8780487804878,77,75,79.6296296296296,79.5,90,87,92,89,92,94,90,90,85,90,80,80,84,75,82,85,84,87,85,79,82,79,81,85.030303030303,87,81,84,88,88,89,86,90,82,66.2857142857143,76.0119047619048,93,94,86,91,83,94,93,71.551724137931,68.2857142857143,73.8255813953488,74.3809523809524,89,95,85,79,84.5952380952381,88,89,93,70,90,78.7666666666667,74,67.8021978021978,74.6373626373626,66.5,75.2,59.4193548387097,92,70.52,90,84.9275362318841,93,69,75,91,100,85,87,72.7857142857143,81,75.8311688311688,82.703125,76.3636363636364,83,79,70,80,80,90,70,70,90,90,90,68,83,80,86,90,89,91,90,76.1904761904762,76.5,80,80,94,92,75.8823529411765,54.5,83.7037037037037,85,73.3333333333333,78.75,75,80.7407407407407,76.6666666666667,76.1666666666667,70,75,74.8587570621469,91.5,79.4666666666667,78.484375,79.1111111111111,73.3333333333333,77.5,79,80.6666666666667,67.5,66,70.5416666666667,79.0476190476191,73.5593220338983,75.377358490566,74.7368421052632,67.8195488721804,78,80,84.5736434108527,75.2631578947368,60,30,80,85,82.2,74.8051948051948,69.6969696969697,80.9523809523809,80,95,75.5,90,73.3333333333333,78.4745762711864,90,70,87.3333333333333,30,65.4117647058823,70,84.2105263157895,91.1666666666667,77.5,65,65.75,53.125,90,67.75,79.5238095238095,90,55,72,95,90,82.6666666666667,73.3333333333333,70,88,70,81.625,93.5,80,82,70,70,90,30,72.5,88.125,63.3333333333333,60,74,90,72.5,83.6363636363636,90,80,85.8,80,72,85,90,78.1818181818182,50,44.2857142857143,90,90,80,83.6036036036036,84.625,80,87.3684210526316,84.4736842105263,82.8260869565217,84.8648648648649,81.3636363636364,82,90
"53090218",75.2,85,80,83.4883720930233,84.375,77.7777777777778,86,70,76.5,79.4736842105263,80,77.75,86.2962962962963,79.0476190476191,90,80,80.9090909090909,85.0882352941177,81.6666666666667,72.1052631578947,84,75.6842105263158,89,85.2380952380952,68.3333333333333,70.7692307692308,70,71.9,81.8181818181818,78.7142857142857,92.1428571428571,83.8775510204082,79.4736842105263,80,72.1428571428571,80.1639344262295,74.8780487804878,77,90,79.6296296296296,79.5,90,87,92,89,92,76,70,90,85,90,80,80,80,51,78,86,78,74,85,74,65,67,65,85.030303030303,60,12,84,84,67,47,60,60,48,66.2857142857143,76.0119047619048,61,78,65,60,38,82,83,71.551724137931,68.2857142857143,73.8255813953488,74.3809523809524,69,43,72,60,84.5952380952381,74,65,93,80,60,78.7666666666667,66.3703703703704,60,80,66.5,70,59.4193548387097,71,70.52,78.1904761904762,84.9275362318841,65,35,60,64,62,66,66,72.7857142857143,29,75.8311688311688,82.703125,76.3636363636364,61,60,70,60,80,70,60,80,70,70,80,78,66,60,57,80,69,92,60,76.1904761904762,76.5,80,90,94,92,75.8823529411765,54.5,83.7037037037037,85,73.3333333333333,78.75,75,80.7407407407407,76.6666666666667,76.1666666666667,72.5,75,90,91.5,79.4666666666667,78.484375,79.1111111111111,73.3333333333333,77.5,79,80.6666666666667,67.5,66,70.5416666666667,79.0476190476191,73.5593220338983,75.377358490566,74.7368421052632,67.8195488721804,78,78.75,84.5736434108527,75.2631578947368,60,30,77,85,82.2,74.8051948051948,69.6969696969697,80.9523809523809,80,95,75.5,90,73.3333333333333,80,90,70,87.3333333333333,30,60,74,84.2105263157895,91.1666666666667,77.5,65,65.75,53.125,90,67.75,79.5238095238095,71.2328767123288,55,72,84.4444444444444,90,82.6666666666667,73.3333333333333,78.5714285714286,88,70,81.625,93.5,80,82,70,70,90,30,72.5,88.125,63.3333333333333,60,74,90,72.5,83.6363636363636,90,80,85.8,80,72,85,90,78.1818181818182,50,44.2857142857143,90,90,80,83.6036036036036,84.625,90,87.3684210526316,84.4736842105263,82.8260869565217,84.8648648648649,81.3636363636364,82,80.7407407407407
"53090219",75.2,85,80,83.4883720930233,84.375,70,86,70,76.5,79.4736842105263,60,77.75,86.2962962962963,79.0476190476191,90,81.5789473684211,80.9090909090909,85.0882352941177,81.6666666666667,72.1052631578947,81,75.6842105263158,77,85.2380952380952,68.3333333333333,70.7692307692308,70,71.9,81.8181818181818,78.7142857142857,92.1428571428571,83.8775510204082,79.4736842105263,80,72.1428571428571,80.1639344262295,74.8780487804878,77,75,79.6296296296296,79.5,90,87,92,89,92,89,90,90,85,90,80,80,77,60,74,86,78,81,85,72,69,76,73,85.030303030303,71,60,77,75,88,70,77,73,52,66.2857142857143,76.0119047619048,88,83,60,62,76,76,84,71.551724137931,68.2857142857143,73.8255813953488,74.3809523809524,68,76,76,77,84.5952380952381,75,74,93,80,60,78.7666666666667,75,60,74.6373626373626,66.5,80,59.4193548387097,60,70.52,80,84.9275362318841,66,62,72,66,92,81,75,72.7857142857143,45,75.8311688311688,82.703125,76.3636363636364,80,76,70,70,80,60,70,70,70,70,80,85,64,60,71,80,77,82,60,76.1904761904762,76.5,80,80,94,92,75.8823529411765,54.5,83.7037037037037,85,30,78.75,75,80.7407407407407,76.6666666666667,76.1666666666667,72.5,75,80,91.5,79.4666666666667,78.484375,79.1111111111111,73.3333333333333,77.5,79,80.6666666666667,70,66,70.5416666666667,79.0476190476191,73.5593220338983,75.377358490566,74.7368421052632,67.8195488721804,78,80,84.5736434108527,75.2631578947368,60,30,80,85,82.2,74.8051948051948,69.6969696969697,80.9523809523809,80,95,75.5,90,73.3333333333333,78.4745762711864,90,70,87.3333333333333,30,65.4117647058823,74,84.2105263157895,91.1666666666667,77.5,65,65.75,53.125,90,67.75,79.5238095238095,71.2328767123288,55,72,84.4444444444444,90,82.6666666666667,73.3333333333333,78.5714285714286,88,70,81.625,93.5,80,82,70,70,90,30,72.5,88.125,63.3333333333333,60,74,90,72.5,83.6363636363636,90,80,85.8,80,72,85,90,78.1818181818182,50,44.2857142857143,90,90,80,83.6036036036036,84.625,90,87.3684210526316,84.4736842105263,82.8260869565217,84.8648648648649,81.3636363636364,82,80.7407407407407
